2.119500000000000000e+03,9.500000000000000000e+01,1.320000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-2.360000000000000142e+01,0.000000000000000000e+00
2.119900000000000091e+03,9.900000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+00,-1.800000000000000000e+01,0.000000000000000000e+00
2.120000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,-1.930000000000000071e+01,0.000000000000000000e+00
2.129099999999999909e+03,1.910000000000000000e+02,1.440000000000000000e+02,1.500000000000000000e+01,1.000000000000000000e+00,-2.010000000000000142e+01,0.000000000000000000e+00
2.129300000000000182e+03,1.930000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,-1.639999999999999858e+01,0.000000000000000000e+00
2.129400000000000091e+03,1.940000000000000000e+02,0.000000000000000000e+00,1.250000000000000000e+02,2.000000000000000000e+00,-1.140000000000000036e+01,0.000000000000000000e+00
2.129900000000000091e+03,1.990000000000000000e+02,3.690000000000000000e+02,5.000000000000000000e+01,4.000000000000000000e+00,-7.799999999999999822e+00,0.000000000000000000e+00
2.130199999999999818e+03,2.020000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,-1.109999999999999964e+01,0.000000000000000000e+00
2.130500000000000000e+03,2.050000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+00,-1.490000000000000036e+01,0.000000000000000000e+00
2.142000000000000000e+03,3.200000000000000000e+02,1.000000000000000000e+00,1.500000000000000000e+02,4.000000000000000000e+00,-7.700000000000000178e+00,0.000000000000000000e+00
2.142000000000000000e+03,3.200000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00
2.142300000000000182e+03,3.230000000000000000e+02,1.990000000000000000e+02,7.500000000000000000e+01,4.000000000000000000e+00,-5.500000000000000000e+00,0.000000000000000000e+00
2.142300000000000182e+03,3.230000000000000000e+02,2.000000000000000000e+02,7.500000000000000000e+01,4.000000000000000000e+00,-9.400000000000000355e+00,0.000000000000000000e+00
2.161699999999999818e+03,5.170000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,-2.089999999999999858e+01,0.000000000000000000e+00
2.162000000000000000e+03,5.200000000000000000e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.000000000000000000e+00,-1.939999999999999858e+01,0.000000000000000000e+00
2.162199999999999818e+03,5.220000000000000000e+02,1.770000000000000000e+02,7.500000000000000000e+01,4.000000000000000000e+00,-1.750000000000000000e+01,0.000000000000000000e+00
2.162300000000000182e+03,5.230000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,-1.880000000000000071e+01,0.000000000000000000e+00
1.807400000000000091e+03,1.224000000000000000e+03,0.000000000000000000e+00,7.500000000000000000e+01,2.000000000000000000e+00,-9.199999999999999289e+00,0.000000000000000000e+00
1.807599999999999909e+03,1.226000000000000000e+03,3.690000000000000000e+02,2.500000000000000000e+01,4.000000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00
1.807700000000000045e+03,1.227000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,-4.900000000000000355e+00,0.000000000000000000e+00
1.823700000000000045e+03,1.387000000000000000e+03,1.300000000000000000e+02,7.500000000000000000e+01,2.000000000000000000e+00,-2.719999999999999929e+01,0.000000000000000000e+00
1.824000000000000000e+03,1.390000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-2.019999999999999929e+01,0.000000000000000000e+00
1.824200000000000045e+03,1.392000000000000000e+03,5.200000000000000000e+01,7.500000000000000000e+01,2.000000000000000000e+00,-1.710000000000000142e+01,0.000000000000000000e+00
1.824299999999999955e+03,1.393000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,-1.710000000000000142e+01,0.000000000000000000e+00
1.824700000000000045e+03,1.397000000000000000e+03,2.110000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-2.480000000000000071e+01,0.000000000000000000e+00
1.846599999999999909e+03,1.616000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,-1.689999999999999858e+01,0.000000000000000000e+00
1.846700000000000045e+03,1.617000000000000000e+03,1.280000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-1.219999999999999929e+01,0.000000000000000000e+00
1.860599999999999909e+03,1.756000000000000000e+03,0.000000000000000000e+00,7.500000000000000000e+01,2.000000000000000000e+00,-2.589999999999999858e+01,0.000000000000000000e+00
1.860799999999999955e+03,1.758000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,-1.789999999999999858e+01,0.000000000000000000e+00
1.861000000000000000e+03,1.760000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,-1.830000000000000071e+01,0.000000000000000000e+00
1.861099999999999909e+03,1.761000000000000000e+03,1.280000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+00,-1.440000000000000036e+01,0.000000000000000000e+00
1.866400000000000091e+03,1.814000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,-2.060000000000000142e+01,0.000000000000000000e+00
1.866500000000000000e+03,1.815000000000000000e+03,1.770000000000000000e+02,1.000000000000000000e+02,4.000000000000000000e+00,-1.830000000000000071e+01,0.000000000000000000e+00
1.866500000000000000e+03,1.815000000000000000e+03,3.700000000000000000e+02,1.000000000000000000e+02,4.000000000000000000e+00,-2.650000000000000000e+01,0.000000000000000000e+00
2.119400000000000091e+03,2.044000000000000000e+03,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,-2.450000000000000000e+01,0.000000000000000000e+00
2.119900000000000091e+03,2.049000000000000000e+03,4.800000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+00,-1.830000000000000071e+01,0.000000000000000000e+00
2.120199999999999818e+03,2.052000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,-2.060000000000000142e+01,0.000000000000000000e+00
2.129199999999999818e+03,2.142000000000000000e+03,0.000000000000000000e+00,1.250000000000000000e+02,2.000000000000000000e+00,-1.530000000000000071e+01,0.000000000000000000e+00
2.129300000000000182e+03,2.143000000000000000e+03,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,-1.450000000000000000e+01,0.000000000000000000e+00
2.129599999999999909e+03,2.146000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,-9.199999999999999289e+00,0.000000000000000000e+00
2.129900000000000091e+03,2.149000000000000000e+03,3.690000000000000000e+02,5.000000000000000000e+01,4.000000000000000000e+00,-6.099999999999999645e+00,0.000000000000000000e+00
2.130199999999999818e+03,2.152000000000000000e+03,2.070000000000000000e+02,1.500000000000000000e+02,2.000000000000000000e+00,-8.199999999999999289e+00,0.000000000000000000e+00
2.130500000000000000e+03,2.155000000000000000e+03,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,-1.230000000000000071e+01,0.000000000000000000e+00
2.142199999999999818e+03,2.272000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,-6.299999999999999822e+00,0.000000000000000000e+00
2.142300000000000182e+03,2.273000000000000000e+03,1.990000000000000000e+02,7.500000000000000000e+01,4.000000000000000000e+00,-2.299999999999999822e+00,0.000000000000000000e+00
2.142800000000000182e+03,2.278000000000000000e+03,1.000000000000000000e+00,1.250000000000000000e+02,2.000000000000000000e+00,-9.500000000000000000e+00,0.000000000000000000e+00
8.767000000000000455e+02,2.477000000000000000e+03,2.000000000000000000e+00,7.500000000000000000e+01,4.000000000000000000e+00,-2.730000000000000071e+01,0.000000000000000000e+00
2.629900000000000091e+03,2.849000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,-1.140000000000000036e+01,0.000000000000000000e+00
2.662400000000000091e+03,3.174000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,-2.469999999999999929e+01,0.000000000000000000e+00
2.662500000000000000e+03,3.175000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,-2.480000000000000071e+01,0.000000000000000000e+00
2.662900000000000091e+03,3.179000000000000000e+03,1.770000000000000000e+02,7.500000000000000000e+01,2.000000000000000000e+00,-2.250000000000000000e+01,0.000000000000000000e+00
2.663500000000000000e+03,3.185000000000000000e+03,0.000000000000000000e+00,7.500000000000000000e+01,4.000000000000000000e+00,-2.880000000000000071e+01,0.000000000000000000e+00
2.680000000000000000e+03,3.350000000000000000e+03,1.770000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-1.839999999999999858e+01,0.000000000000000000e+00
2.680400000000000091e+03,3.354000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,-2.460000000000000142e+01,0.000000000000000000e+00
2.680599999999999909e+03,3.356000000000000000e+03,2.820000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-2.680000000000000071e+01,0.000000000000000000e+00
9.423999999999999773e+02,3.624000000000000000e+03,1.200000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,-4.500000000000000000e+00,0.000000000000000000e+00
9.423999999999999773e+02,3.624000000000000000e+03,1.130000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00
9.425000000000000000e+02,3.625000000000000000e+03,0.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,-5.700000000000000178e+00,0.000000000000000000e+00
1.481400000000000091e+03,4.805000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,-2.669999999999999929e+01,0.000000000000000000e+00
1.482000000000000000e+03,4.811000000000000000e+03,3.780000000000000000e+02,5.000000000000000000e+01,4.000000000000000000e+00,-1.910000000000000142e+01,0.000000000000000000e+00
1.482000000000000000e+03,4.811000000000000000e+03,3.800000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+00,-2.050000000000000000e+01,0.000000000000000000e+00
1.482299999999999955e+03,4.814000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,-2.250000000000000000e+01,0.000000000000000000e+00
1.482299999999999955e+03,4.814000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,-2.639999999999999858e+01,0.000000000000000000e+00
1.482400000000000091e+03,4.815000000000000000e+03,0.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,-2.260000000000000142e+01,0.000000000000000000e+00
7.730000000000000000e+02,5.430000000000000000e+03,3.840000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+00,-1.630000000000000071e+01,0.000000000000000000e+00
7.730000000000000000e+02,5.430000000000000000e+03,4.630000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+00,-1.819999999999999929e+01,0.000000000000000000e+00
7.732000000000000455e+02,5.432000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,-2.219999999999999929e+01,0.000000000000000000e+00
7.931000000000000227e+02,5.631000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,-1.469999999999999929e+01,0.000000000000000000e+00
7.935000000000000000e+02,5.635000000000000000e+03,1.150000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,-1.710000000000000142e+01,0.000000000000000000e+00
7.937999999999999545e+02,5.638000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,-2.050000000000000000e+01,0.000000000000000000e+00
7.982000000000000455e+02,5.682000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,-1.469999999999999929e+01,0.000000000000000000e+00
7.982999999999999545e+02,5.683000000000000000e+03,1.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,-1.700000000000000000e+01,0.000000000000000000e+00
7.983999999999999773e+02,5.684000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,-1.610000000000000142e+01,0.000000000000000000e+00
7.985000000000000000e+02,5.685000000000000000e+03,2.520000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-1.340000000000000036e+01,0.000000000000000000e+00
7.985000000000000000e+02,5.685000000000000000e+03,2.350000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-1.230000000000000071e+01,0.000000000000000000e+00
7.987000000000000455e+02,5.687000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,-1.490000000000000036e+01,0.000000000000000000e+00
8.766000000000000227e+02,6.016000000000000000e+03,2.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,-2.760000000000000142e+01,0.000000000000000000e+00
7.932999999999999545e+02,6.173000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-1.939999999999999858e+01,0.000000000000000000e+00
7.935000000000000000e+02,6.175000000000000000e+03,2.400000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-1.750000000000000000e+01,0.000000000000000000e+00
7.935000000000000000e+02,6.175000000000000000e+03,2.770000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-1.459999999999999964e+01,0.000000000000000000e+00
7.982999999999999545e+02,6.223000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00
7.985000000000000000e+02,6.225000000000000000e+03,2.350000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00
7.985000000000000000e+02,6.225000000000000000e+03,2.540000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-1.700000000000000000e+01,0.000000000000000000e+00
8.060000000000000000e+02,6.300000000000000000e+03,5.900000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+00,-1.600000000000000089e+00,0.000000000000000000e+00
8.061000000000000227e+02,6.301000000000000000e+03,1.160000000000000000e+02,7.500000000000000000e+01,2.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
8.062000000000000455e+02,6.302000000000000000e+03,2.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00
8.062999999999999545e+02,6.303000000000000000e+03,2.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,-4.200000000000000178e+00,0.000000000000000000e+00
8.160000000000000000e+02,6.400000000000000000e+03,2.790000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+00,-4.400000000000000355e+00,0.000000000000000000e+00
8.160000000000000000e+02,6.400000000000000000e+03,2.810000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+00,-6.900000000000000355e+00,0.000000000000000000e+00
8.161000000000000227e+02,6.401000000000000000e+03,2.520000000000000000e+02,1.250000000000000000e+02,1.000000000000000000e+00,-3.799999999999999822e+00,0.000000000000000000e+00
8.165000000000000000e+02,6.405000000000000000e+03,3.770000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,-7.099999999999999645e+00,0.000000000000000000e+00
8.767000000000000455e+02,8.867000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,-2.669999999999999929e+01,0.000000000000000000e+00
7.620000000000000000e+02,9.250000000000000000e+03,1.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,-2.660000000000000142e+01,0.000000000000000000e+00
7.723999999999999773e+02,9.354000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,-2.119999999999999929e+01,0.000000000000000000e+00
